"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1863254420806598691","Sun Dec 01 16:13:39 +0000 2024","0","@itsivyall @itsivyall Maap ya Kak Andrea gak nyaman akses internetnya :( Coba kasih tau nomor HP lokasi detail tanggal kejadian serta Nomor Telkomsel lain yang berkendala sama ke DM biar dibantuin internet berkendalanya ya :) -Dero","1863255147943702819","","itsivyall","in","","0","0","0","https://x.com/undefined/status/1863255147943702819","255409050",
"1863249692450340988","Sun Dec 01 16:13:03 +0000 2024","0","@Sunooneey Kenapa nomor Telkomselnya Kak? Yuk ceritain detail kendala yang Kakak alami biar kami bantuin penanganan lbh lanjut ya -Kiano","1863254996814536993","","","in","","0","0","0","https://x.com/undefined/status/1863254996814536993","255409050",
"1863245571030700112","Sun Dec 01 16:11:01 +0000 2024","0","@tuwagapatyuhu Tenang Kak sini Kiano bantuin biar sinyal Telkomsel Kakak nyaman digunakan lagi ya lokasinya dimana nih Kak? -Kiano","1863254485889634604","","tuwagapatyuhu","in","","0","0","0","https://x.com/undefined/status/1863254485889634604","255409050",
"1863254420806598691","Sun Dec 01 16:10:46 +0000 2024","0","maksudnya bisa streaming hotstar tp gabisa kirim wa tuh apasih @Telkomsel","1863254420806598691","","","in","","0","1","0","https://x.com/undefined/status/1863254420806598691","298284287",
"1863171005658845612","Sun Dec 01 16:09:36 +0000 2024","0","@RaraA1u @RaraA1u Berangkat Kak Rara -Frey","1863254130632147149","","RaraA1u","in","","0","0","0","https://x.com/undefined/status/1863254130632147149","255409050",
"1863253199425269760","Sun Dec 01 16:05:54 +0000 2024","0","tukerin semua telkomsel point sebelum gak dpt apa2 kalo mepet2 tgl 31","1863253199425269760","","","in","","0","1","0","https://x.com/undefined/status/1863253199425269760","1171847658899533824",
"1863251289150550427","Sun Dec 01 15:58:19 +0000 2024","0","Telkomsel itu mana bisa begini___-","1863251289150550427","","","in","","0","1","0","https://x.com/undefined/status/1863251289150550427","1770448355124187136",
"1863250450813792451","Sun Dec 01 15:54:59 +0000 2024","0","Telkomsel ngeselin amat ya lemot bgt gini hmmm","1863250450813792451","","","in","","0","1","0","https://x.com/undefined/status/1863250450813792451","1179876519910313984",
"1863248596545806619","Sun Dec 01 15:54:01 +0000 2024","0","@HarunAr52826799 @HarunAr52826799 Halo Kak Harun mohon maaf sebelumnya. Guna data lebih aman dan dibantu tindaklanjutnya infokan nomor HP terlampir beserta bukti bayarnya via DM ya Kak. Ditunggu konfirmasinya -Natan","1863250206512603245","","HarunAr52826799","in","","0","0","0","https://x.com/undefined/status/1863250206512603245","255409050",
"1863188601271619849","Sun Dec 01 15:50:46 +0000 2024","0","@tash06042823 @tash06042823 Mohon maaf ya bikin gak nyaman :( DM Kakaknya akan dibantu bentar lagi yaa. Makasih :) -Dero","1863249388468150535","","tash06042823","in","","0","0","0","https://x.com/undefined/status/1863249388468150535","255409050",
"1863239027119567162","Sun Dec 01 15:50:28 +0000 2024","0","@IndiHomeCare @Telkomsel Halo tumbenan lama respon. Yang gak ngetag malah direspon","1863249314954531289","","haechancahnae","in","","0","1","0","https://x.com/undefined/status/1863249314954531289","764401037927026689",
"1863244535557685462","Sun Dec 01 15:47:33 +0000 2024","0","@Airika3424 @Airika3424 Semoga kedepannya ada paket yang cocok dengan kebutuhan Kakak ya -Nabil","1863248580297069029","","Airika3424","in","","0","0","0","https://x.com/undefined/status/1863248580297069029","255409050",
